43919	5	2011-07-01 00:00:00
43919	9	2011-07-01 00:00:00
43920	5	2011-07-01 00:00:00
43920	9	2011-07-01 00:00:00
43921	5	2011-07-01 00:00:00
43921	9	2011-07-01 00:00:00
43922	5	2011-07-01 00:00:00
43922	9	2011-07-01 00:00:00
43923	5	2011-07-02 00:00:00
43923	9	2011-07-02 00:00:00
43924	5	2011-07-02 00:00:00
43924	9	2011-07-02 00:00:00
43925	5	2011-07-02 00:00:00
43925	9	2011-07-02 00:00:00
43927	5	2011-07-03 00:00:00
43927	9	2011-07-03 00:00:00
43928	5	2011-07-03 00:00:00
43928	9	2011-07-03 00:00:00
43930	5	2011-07-04 00:00:00
43930	9	2011-07-04 00:00:00
43931	5	2011-07-04 00:00:00
43931	9	2011-07-04 00:00:00
43932	5	2011-07-04 00:00:00
43932	9	2011-07-04 00:00:00
43936	5	2011-07-05 00:00:00
43936	9	2011-07-05 00:00:00
43937	5	2011-07-05 00:00:00
43937	9	2011-07-05 00:00:00
43938	5	2011-07-05 00:00:00
43938	9	2011-07-05 00:00:00
43939	5	2011-07-05 00:00:00
43939	9	2011-07-05 00:00:00
43941	5	2011-07-06 00:00:00
43941	9	2011-07-06 00:00:00
43942	5	2011-07-06 00:00:00
43942	9	2011-07-06 00:00:00
43945	5	2011-07-06 00:00:00
43945	9	2011-07-06 00:00:00
43946	5	2011-07-06 00:00:00
43946	9	2011-07-06 00:00:00
43947	5	2011-07-06 00:00:00
43947	9	2011-07-06 00:00:00
43949	5	2011-07-07 00:00:00
43949	9	2011-07-07 00:00:00
43950	5	2011-07-07 00:00:00
43950	9	2011-07-07 00:00:00
43951	5	2011-07-07 00:00:00
43951	9	2011-07-07 00:00:00
43952	5	2011-07-07 00:00:00
43952	9	2011-07-07 00:00:00
43954	5	2011-07-08 00:00:00
43954	9	2011-07-08 00:00:00
43955	5	2011-07-08 00:00:00
43955	9	2011-07-08 00:00:00
43957	5	2011-07-09 00:00:00
43957	9	2011-07-09 00:00:00
43958	5	2011-07-09 00:00:00
43958	9	2011-07-09 00:00:00
43961	5	2011-07-10 00:00:00
43961	9	2011-07-10 00:00:00
43962	5	2011-07-10 00:00:00
43962	9	2011-07-10 00:00:00
43963	5	2011-07-10 00:00:00
43963	9	2011-07-10 00:00:00
43964	5	2011-07-10 00:00:00
43964	9	2011-07-10 00:00:00
43967	5	2011-07-11 00:00:00
43967	9	2011-07-11 00:00:00
43968	5	2011-07-11 00:00:00
43968	9	2011-07-11 00:00:00
43969	5	2011-07-11 00:00:00
43969	9	2011-07-11 00:00:00
43970	5	2011-07-11 00:00:00
43970	9	2011-07-11 00:00:00
43971	5	2011-07-11 00:00:00
43971	9	2011-07-11 00:00:00
43972	5	2011-07-12 00:00:00
43972	9	2011-07-12 00:00:00
43973	5	2011-07-12 00:00:00
43973	9	2011-07-12 00:00:00
43974	5	2011-07-12 00:00:00
43974	9	2011-07-12 00:00:00
43975	5	2011-07-12 00:00:00
43975	9	2011-07-12 00:00:00
43976	5	2011-07-12 00:00:00
43976	9	2011-07-12 00:00:00
43977	5	2011-07-12 00:00:00
43977	9	2011-07-12 00:00:00
43978	5	2011-07-13 00:00:00
43978	9	2011-07-13 00:00:00
43981	5	2011-07-13 00:00:00
43981	9	2011-07-13 00:00:00
43983	5	2011-07-14 00:00:00
43983	9	2011-07-14 00:00:00
43984	5	2011-07-14 00:00:00
43984	9	2011-07-14 00:00:00
43985	5	2011-07-14 00:00:00
43985	9	2011-07-14 00:00:00
43986	5	2011-07-14 00:00:00
43986	9	2011-07-14 00:00:00
43987	5	2011-07-15 00:00:00
43987	9	2011-07-15 00:00:00
43989	5	2011-07-15 00:00:00
43989	9	2011-07-15 00:00:00
43991	5	2011-07-15 00:00:00
43991	9	2011-07-15 00:00:00
43992	5	2011-07-15 00:00:00
43992	9	2011-07-15 00:00:00
43993	5	2011-07-17 00:00:00
43993	9	2011-07-17 00:00:00
43994	5	2011-07-18 00:00:00
43994	9	2011-07-18 00:00:00
43995	5	2011-07-18 00:00:00
43995	9	2011-07-18 00:00:00
43996	5	2011-07-18 00:00:00
43996	9	2011-07-18 00:00:00
43997	5	2011-07-18 00:00:00
43997	9	2011-07-18 00:00:00
43999	5	2011-07-18 00:00:00
43999	9	2011-07-18 00:00:00
44000	5	2011-07-19 00:00:00
44000	9	2011-07-19 00:00:00
44001	5	2011-07-19 00:00:00
44001	9	2011-07-19 00:00:00
44004	5	2011-07-19 00:00:00
44004	9	2011-07-19 00:00:00
44006	5	2011-07-19 00:00:00
44006	9	2011-07-19 00:00:00
44008	5	2011-07-20 00:00:00
44008	9	2011-07-20 00:00:00
44009	5	2011-07-20 00:00:00
44009	9	2011-07-20 00:00:00
44010	5	2011-07-20 00:00:00
44010	9	2011-07-20 00:00:00
44011	5	2011-07-20 00:00:00
44011	9	2011-07-20 00:00:00
44013	5	2011-07-20 00:00:00
44013	9	2011-07-20 00:00:00
44014	5	2011-07-21 00:00:00
44014	9	2011-07-21 00:00:00
44015	5	2011-07-21 00:00:00
44015	9	2011-07-21 00:00:00
44017	5	2011-07-21 00:00:00
44017	9	2011-07-21 00:00:00
44019	5	2011-07-21 00:00:00
44019	9	2011-07-21 00:00:00
44020	5	2011-07-21 00:00:00
44020	9	2011-07-21 00:00:00
44022	5	2011-07-22 00:00:00
44022	9	2011-07-22 00:00:00
44024	5	2011-07-22 00:00:00
44024	9	2011-07-22 00:00:00
44025	5	2011-07-22 00:00:00
44025	9	2011-07-22 00:00:00
44026	5	2011-07-22 00:00:00
44026	9	2011-07-22 00:00:00
44027	5	2011-07-23 00:00:00
44027	9	2011-07-23 00:00:00
44028	5	2011-07-23 00:00:00
44028	9	2011-07-23 00:00:00
44030	5	2011-07-24 00:00:00
44030	9	2011-07-24 00:00:00
44031	5	2011-07-24 00:00:00
44031	9	2011-07-24 00:00:00
44033	5	2011-07-24 00:00:00
44033	9	2011-07-24 00:00:00
44034	5	2011-07-24 00:00:00
44034	9	2011-07-24 00:00:00
44035	5	2011-07-24 00:00:00
44035	9	2011-07-24 00:00:00
44036	5	2011-07-24 00:00:00
44036	9	2011-07-24 00:00:00
44041	5	2011-07-25 00:00:00
44041	9	2011-07-25 00:00:00
44042	5	2011-07-26 00:00:00
44042	9	2011-07-26 00:00:00
44043	5	2011-07-26 00:00:00
44043	9	2011-07-26 00:00:00
44044	5	2011-07-26 00:00:00
44044	9	2011-07-26 00:00:00
44046	5	2011-07-26 00:00:00
44046	9	2011-07-26 00:00:00
44048	5	2011-07-26 00:00:00
44048	9	2011-07-26 00:00:00
44049	5	2011-07-27 00:00:00
44049	9	2011-07-27 00:00:00
44050	5	2011-07-27 00:00:00
44050	9	2011-07-27 00:00:00
44051	5	2011-07-28 00:00:00
44051	9	2011-07-28 00:00:00
44052	5	2011-07-28 00:00:00
44052	9	2011-07-28 00:00:00
44054	5	2011-07-29 00:00:00
44054	9	2011-07-29 00:00:00
44055	5	2011-07-29 00:00:00
44055	9	2011-07-29 00:00:00
44056	5	2011-07-29 00:00:00
44056	9	2011-07-29 00:00:00
44059	5	2011-07-29 00:00:00
44059	9	2011-07-29 00:00:00
44061	5	2011-07-30 00:00:00
44061	9	2011-07-30 00:00:00
44062	5	2011-07-30 00:00:00
44062	9	2011-07-30 00:00:00
44064	5	2011-07-30 00:00:00
44064	9	2011-07-30 00:00:00
44065	5	2011-07-30 00:00:00
44065	9	2011-07-30 00:00:00
44067	5	2011-07-30 00:00:00
44067	9	2011-07-30 00:00:00
44068	5	2011-07-31 00:00:00
44068	9	2011-07-31 00:00:00
44071	5	2011-07-31 00:00:00
44071	9	2011-07-31 00:00:00
44072	5	2011-07-31 00:00:00
44072	9	2011-07-31 00:00:00
44134	5	2011-08-01 00:00:00
44134	9	2011-08-01 00:00:00
44135	5	2011-08-01 00:00:00
44135	9	2011-08-01 00:00:00
44136	5	2011-08-01 00:00:00
44136	9	2011-08-01 00:00:00
44137	5	2011-08-01 00:00:00
44137	9	2011-08-01 00:00:00
44138	5	2011-08-02 00:00:00
44138	9	2011-08-02 00:00:00
44139	5	2011-08-02 00:00:00
44139	9	2011-08-02 00:00:00
44140	5	2011-08-02 00:00:00
44140	9	2011-08-02 00:00:00
44141	5	2011-08-02 00:00:00
44141	9	2011-08-02 00:00:00
44142	5	2011-08-02 00:00:00
44142	9	2011-08-02 00:00:00
44143	5	2011-08-02 00:00:00
44143	9	2011-08-02 00:00:00
44144	5	2011-08-02 00:00:00
44144	9	2011-08-02 00:00:00
44145	5	2011-08-02 00:00:00
44145	9	2011-08-02 00:00:00
44146	5	2011-08-02 00:00:00
44146	9	2011-08-02 00:00:00
44147	5	2011-08-02 00:00:00
44147	9	2011-08-02 00:00:00
44148	5	2011-08-03 00:00:00
44148	9	2011-08-03 00:00:00
44149	5	2011-08-03 00:00:00
44149	9	2011-08-03 00:00:00
44150	5	2011-08-03 00:00:00
44150	9	2011-08-03 00:00:00
44153	5	2011-08-04 00:00:00
44153	9	2011-08-04 00:00:00
44154	5	2011-08-04 00:00:00
44154	9	2011-08-04 00:00:00
44155	5	2011-08-04 00:00:00
44155	9	2011-08-04 00:00:00
44157	5	2011-08-04 00:00:00
44157	9	2011-08-04 00:00:00
44158	5	2011-08-05 00:00:00
44158	9	2011-08-05 00:00:00
44159	5	2011-08-05 00:00:00
44159	9	2011-08-05 00:00:00
44160	5	2011-08-05 00:00:00
44160	9	2011-08-05 00:00:00
44161	5	2011-08-06 00:00:00
44161	9	2011-08-06 00:00:00
44162	5	2011-08-06 00:00:00
44162	9	2011-08-06 00:00:00
44163	5	2011-08-06 00:00:00
44163	9	2011-08-06 00:00:00
44164	5	2011-08-06 00:00:00
44164	9	2011-08-06 00:00:00
44165	5	2011-08-06 00:00:00
44165	9	2011-08-06 00:00:00
44167	5	2011-08-06 00:00:00
44167	9	2011-08-06 00:00:00
44168	5	2011-08-07 00:00:00
44168	9	2011-08-07 00:00:00
44169	5	2011-08-07 00:00:00
44169	9	2011-08-07 00:00:00
44170	5	2011-08-07 00:00:00
44170	9	2011-08-07 00:00:00
44171	5	2011-08-07 00:00:00
44171	9	2011-08-07 00:00:00
44173	5	2011-08-08 00:00:00
44173	9	2011-08-08 00:00:00
44174	5	2011-08-08 00:00:00
44174	9	2011-08-08 00:00:00
44175	5	2011-08-08 00:00:00
44175	9	2011-08-08 00:00:00
44176	5	2011-08-09 00:00:00
44176	9	2011-08-09 00:00:00
44178	5	2011-08-09 00:00:00
44178	9	2011-08-09 00:00:00
44181	5	2011-08-09 00:00:00
44181	9	2011-08-09 00:00:00
44182	5	2011-08-09 00:00:00
44182	9	2011-08-09 00:00:00
44183	5	2011-08-10 00:00:00
44183	9	2011-08-10 00:00:00
44184	5	2011-08-10 00:00:00
44184	9	2011-08-10 00:00:00
44185	5	2011-08-10 00:00:00
44185	9	2011-08-10 00:00:00
44187	5	2011-08-12 00:00:00
44187	9	2011-08-12 00:00:00
44191	5	2011-08-13 00:00:00
44191	9	2011-08-13 00:00:00
44192	5	2011-08-14 00:00:00
44192	9	2011-08-14 00:00:00
44193	5	2011-08-14 00:00:00
44193	9	2011-08-14 00:00:00
44194	5	2011-08-14 00:00:00
44194	9	2011-08-14 00:00:00
44195	5	2011-08-14 00:00:00
44195	9	2011-08-14 00:00:00
44196	5	2011-08-14 00:00:00
44196	9	2011-08-14 00:00:00
44197	5	2011-08-15 00:00:00
44197	9	2011-08-15 00:00:00
44198	5	2011-08-15 00:00:00
44198	9	2011-08-15 00:00:00
44199	5	2011-08-15 00:00:00
44199	9	2011-08-15 00:00:00
44200	5	2011-08-15 00:00:00
44200	9	2011-08-15 00:00:00
44201	5	2011-08-16 00:00:00
44201	9	2011-08-16 00:00:00
44202	5	2011-08-16 00:00:00
44202	9	2011-08-16 00:00:00
44203	5	2011-08-16 00:00:00
44203	9	2011-08-16 00:00:00
44205	5	2011-08-16 00:00:00
44205	9	2011-08-16 00:00:00
44207	5	2011-08-17 00:00:00
44207	9	2011-08-17 00:00:00
44209	5	2011-08-17 00:00:00
44209	9	2011-08-17 00:00:00
44210	5	2011-08-18 00:00:00
44210	9	2011-08-18 00:00:00
44211	5	2011-08-18 00:00:00
44211	9	2011-08-18 00:00:00
44212	5	2011-08-18 00:00:00
44212	9	2011-08-18 00:00:00
44213	5	2011-08-18 00:00:00
44213	9	2011-08-18 00:00:00
44214	5	2011-08-18 00:00:00
44214	9	2011-08-18 00:00:00
44215	5	2011-08-19 00:00:00
44215	9	2011-08-19 00:00:00
44216	5	2011-08-19 00:00:00
44216	9	2011-08-19 00:00:00
44217	5	2011-08-19 00:00:00
44217	9	2011-08-19 00:00:00
44218	5	2011-08-19 00:00:00
44218	9	2011-08-19 00:00:00
44221	5	2011-08-19 00:00:00
44221	9	2011-08-19 00:00:00
44222	5	2011-08-19 00:00:00
44222	9	2011-08-19 00:00:00
44223	5	2011-08-20 00:00:00
44223	9	2011-08-20 00:00:00
44224	5	2011-08-20 00:00:00
44224	9	2011-08-20 00:00:00
44226	5	2011-08-21 00:00:00
44226	9	2011-08-21 00:00:00
44230	5	2011-08-21 00:00:00
44230	9	2011-08-21 00:00:00
44232	5	2011-08-21 00:00:00
44232	9	2011-08-21 00:00:00
44233	5	2011-08-22 00:00:00
44233	9	2011-08-22 00:00:00
44234	5	2011-08-22 00:00:00
44234	9	2011-08-22 00:00:00
44235	5	2011-08-22 00:00:00
44235	9	2011-08-22 00:00:00
44236	5	2011-08-22 00:00:00
44236	9	2011-08-22 00:00:00
44237	5	2011-08-22 00:00:00
44237	9	2011-08-22 00:00:00
44238	5	2011-08-22 00:00:00
44238	9	2011-08-22 00:00:00
44239	5	2011-08-23 00:00:00
44239	9	2011-08-23 00:00:00
44240	5	2011-08-23 00:00:00
44240	9	2011-08-23 00:00:00
44241	5	2011-08-23 00:00:00
44241	9	2011-08-23 00:00:00
44242	5	2011-08-23 00:00:00
44242	9	2011-08-23 00:00:00
44243	5	2011-08-23 00:00:00
44243	9	2011-08-23 00:00:00
44244	5	2011-08-23 00:00:00
44244	9	2011-08-23 00:00:00
44246	5	2011-08-24 00:00:00
44246	9	2011-08-24 00:00:00
44247	5	2011-08-24 00:00:00
44247	9	2011-08-24 00:00:00
44248	5	2011-08-24 00:00:00
44248	9	2011-08-24 00:00:00
44249	5	2011-08-25 00:00:00
44249	9	2011-08-25 00:00:00
44250	5	2011-08-25 00:00:00
44250	9	2011-08-25 00:00:00
44251	5	2011-08-25 00:00:00
44251	9	2011-08-25 00:00:00
44252	5	2011-08-26 00:00:00
44252	9	2011-08-26 00:00:00
44253	5	2011-08-26 00:00:00
44253	9	2011-08-26 00:00:00
44254	5	2011-08-26 00:00:00
44254	9	2011-08-26 00:00:00
44256	5	2011-08-26 00:00:00
44256	9	2011-08-26 00:00:00
44257	5	2011-08-27 00:00:00
44257	9	2011-08-27 00:00:00
44258	5	2011-08-27 00:00:00
44258	9	2011-08-27 00:00:00
44259	5	2011-08-27 00:00:00
44259	9	2011-08-27 00:00:00
44260	5	2011-08-27 00:00:00
44260	9	2011-08-27 00:00:00
44261	5	2011-08-27 00:00:00
44261	9	2011-08-27 00:00:00
44263	5	2011-08-27 00:00:00
44263	9	2011-08-27 00:00:00
44264	5	2011-08-27 00:00:00
44264	9	2011-08-27 00:00:00
44268	5	2011-08-28 00:00:00
44268	9	2011-08-28 00:00:00
44270	5	2011-08-30 00:00:00
44270	9	2011-08-30 00:00:00
44271	5	2011-08-30 00:00:00
44271	9	2011-08-30 00:00:00
44272	5	2011-08-30 00:00:00
44272	9	2011-08-30 00:00:00
44273	5	2011-08-30 00:00:00
44273	9	2011-08-30 00:00:00
44274	5	2011-08-30 00:00:00
44274	9	2011-08-30 00:00:00
44275	5	2011-08-30 00:00:00
44275	9	2011-08-30 00:00:00
44276	5	2011-08-30 00:00:00
44276	9	2011-08-30 00:00:00
44277	5	2011-08-30 00:00:00
44277	9	2011-08-30 00:00:00
44278	5	2011-08-30 00:00:00
44278	9	2011-08-30 00:00:00
44279	5	2011-08-30 00:00:00
44279	9	2011-08-30 00:00:00
44320	5	2011-08-31 00:00:00
44320	9	2011-08-31 00:00:00
44321	5	2011-08-31 00:00:00
44321	9	2011-08-31 00:00:00
44324	5	2011-09-01 00:00:00
44324	9	2011-09-01 00:00:00
44326	5	2011-09-01 00:00:00
44326	9	2011-09-01 00:00:00
44327	5	2011-09-02 00:00:00
44327	9	2011-09-02 00:00:00
44328	5	2011-09-02 00:00:00
44328	9	2011-09-02 00:00:00
44329	5	2011-09-02 00:00:00
44329	9	2011-09-02 00:00:00
44330	5	2011-09-02 00:00:00
44330	9	2011-09-02 00:00:00
44331	5	2011-09-03 00:00:00
44331	9	2011-09-03 00:00:00
44332	5	2011-09-03 00:00:00
44332	9	2011-09-03 00:00:00
44334	5	2011-09-04 00:00:00
44334	9	2011-09-04 00:00:00
44338	5	2011-09-04 00:00:00
44338	9	2011-09-04 00:00:00
44339	5	2011-09-04 00:00:00
44339	9	2011-09-04 00:00:00
44340	5	2011-09-04 00:00:00
44340	9	2011-09-04 00:00:00
44343	5	2011-09-05 00:00:00
44343	9	2011-09-05 00:00:00
44344	5	2011-09-06 00:00:00
44344	9	2011-09-06 00:00:00
44345	5	2011-09-06 00:00:00
44345	9	2011-09-06 00:00:00
44347	5	2011-09-06 00:00:00
44347	9	2011-09-06 00:00:00
44348	5	2011-09-07 00:00:00
44348	9	2011-09-07 00:00:00
44349	5	2011-09-07 00:00:00
44349	9	2011-09-07 00:00:00
44350	5	2011-09-07 00:00:00
44350	9	2011-09-07 00:00:00
44351	5	2011-09-07 00:00:00
44351	9	2011-09-07 00:00:00
44352	5	2011-09-07 00:00:00
44352	9	2011-09-07 00:00:00
44357	5	2011-09-07 00:00:00
44357	9	2011-09-07 00:00:00
44358	5	2011-09-07 00:00:00
44358	9	2011-09-07 00:00:00
44359	5	2011-09-08 00:00:00
44359	9	2011-09-08 00:00:00
44360	5	2011-09-08 00:00:00
44360	9	2011-09-08 00:00:00
44361	5	2011-09-08 00:00:00
44361	9	2011-09-08 00:00:00
44362	5	2011-09-08 00:00:00
44362	9	2011-09-08 00:00:00
44363	5	2011-09-08 00:00:00
44363	9	2011-09-08 00:00:00
44365	5	2011-09-08 00:00:00
44365	9	2011-09-08 00:00:00
44366	5	2011-09-08 00:00:00
44366	9	2011-09-08 00:00:00
44368	5	2011-09-09 00:00:00
44368	9	2011-09-09 00:00:00
44369	5	2011-09-09 00:00:00
44369	9	2011-09-09 00:00:00
44370	5	2011-09-09 00:00:00
44370	9	2011-09-09 00:00:00
44371	5	2011-09-09 00:00:00
44371	9	2011-09-09 00:00:00
44372	5	2011-09-09 00:00:00
44372	9	2011-09-09 00:00:00
44373	5	2011-09-10 00:00:00
44373	9	2011-09-10 00:00:00
44374	5	2011-09-10 00:00:00
44374	9	2011-09-10 00:00:00
44375	5	2011-09-10 00:00:00
44375	9	2011-09-10 00:00:00
44377	5	2011-09-10 00:00:00
44377	9	2011-09-10 00:00:00
44380	5	2011-09-10 00:00:00
44380	9	2011-09-10 00:00:00
44381	5	2011-09-11 00:00:00
44381	9	2011-09-11 00:00:00
44383	5	2011-09-11 00:00:00
44383	9	2011-09-11 00:00:00
44384	5	2011-09-11 00:00:00
44384	9	2011-09-11 00:00:00
44385	5	2011-09-11 00:00:00
44385	9	2011-09-11 00:00:00
44386	5	2011-09-11 00:00:00
44386	9	2011-09-11 00:00:00
44388	5	2011-09-11 00:00:00
44388	9	2011-09-11 00:00:00
44389	5	2011-09-11 00:00:00
44389	9	2011-09-11 00:00:00
44390	5	2011-09-11 00:00:00
44390	9	2011-09-11 00:00:00
44391	5	2011-09-11 00:00:00
44391	9	2011-09-11 00:00:00
44392	5	2011-09-11 00:00:00
44392	9	2011-09-11 00:00:00
44394	5	2011-09-12 00:00:00
44394	9	2011-09-12 00:00:00
44395	5	2011-09-12 00:00:00
44395	9	2011-09-12 00:00:00
44398	5	2011-09-12 00:00:00
44398	9	2011-09-12 00:00:00
44399	5	2011-09-13 00:00:00
44399	9	2011-09-13 00:00:00
44400	5	2011-09-13 00:00:00
44400	9	2011-09-13 00:00:00
44401	5	2011-09-13 00:00:00
44401	9	2011-09-13 00:00:00
44402	5	2011-09-14 00:00:00
44402	9	2011-09-14 00:00:00
44404	5	2011-09-15 00:00:00
44404	9	2011-09-15 00:00:00
44405	5	2011-09-15 00:00:00
44405	9	2011-09-15 00:00:00
44406	5	2011-09-15 00:00:00
44406	9	2011-09-15 00:00:00
44410	5	2011-09-16 00:00:00
