104		730	8	AW00000104	{FFBE0510-53BE-46D9-9406-63AFEE95DE3A}	2014-09-12 11:15:07.263000000
105		1314	9	AW00000105	{F9387EA3-EF35-49B2-B535-E02368D2C0FD}	2014-09-12 11:15:07.263000000
106		1892	10	AW00000106	{AAFBF7D5-8759-4962-9DEB-77C6E22875F4}	2014-09-12 11:15:07.263000000
107		728	2	AW00000107	{9522CA57-0246-496A-AE49-D9821CD67817}	2014-09-12 11:15:07.263000000
108		1316	2	AW00000108	{D1E756E0-A0D1-43D6-A7CB-AC5C5EF404E7}	2014-09-12 11:15:07.263000000
109		1890	1	AW00000109	{7585790B-6034-4520-A383-9FA1E8B3E76E}	2014-09-12 11:15:07.263000000
110		1888	1	AW00000110	{82C2F3F0-63B8-46CC-AEDC-3A856956EF04}	2014-09-12 11:15:07.263000000
111		726	3	AW00000111	{0122151A-9140-4663-A3EB-A442D88BC1BB}	2014-09-12 11:15:07.263000000
112		1318	4	AW00000112	{5035E4D6-3758-4FA6-A462-2E2ECF52E6F0}	2014-09-12 11:15:07.263000000
113		1886	4	AW00000113	{8A84966C-5D38-41CA-990F-AD107558A6B8}	2014-09-12 11:15:07.263000000
114		724	4	AW00000114	{BCC5AE61-8214-44A1-A43C-FBD65C3745AE}	2014-09-12 11:15:07.263000000
115		1320	1	AW00000115	{080F7047-8396-4CEC-AB43-56CF41DE4E00}	2014-09-12 11:15:07.263000000
116		1884	5	AW00000116	{061C4697-F808-4C31-823E-5E8E60EFE0AA}	2014-09-12 11:15:07.263000000
117		722	5	AW00000117	{18406109-F4AC-4F30-A96F-4E056996DE56}	2014-09-12 11:15:07.263000000
118		1322	6	AW00000118	{5FEAFBD2-4A43-4641-8E94-B3059B2A882E}	2014-09-12 11:15:07.263000000
119		1882	6	AW00000119	{D13245EF-8267-4CB4-87C9-C23155D33E93}	2014-09-12 11:15:07.263000000
120		720	6	AW00000120	{25863C18-4C9A-4BC9-BE0D-95F4CF67BF7D}	2014-09-12 11:15:07.263000000
121		1324	7	AW00000121	{7472FF87-0FBC-4D1F-B599-D47B51B41CF0}	2014-09-12 11:15:07.263000000
122		1880	8	AW00000122	{094EB96D-D265-474D-869E-D9BACE4745A7}	2014-09-12 11:15:07.263000000
123		718	9	AW00000123	{BC0A8115-7E8F-4FAA-947F-FD315C30250D}	2014-09-12 11:15:07.263000000
124		1326	10	AW00000124	{2F614C31-ABAE-42D0-820B-193F0DDC811E}	2014-09-12 11:15:07.263000000
125		1878	2	AW00000125	{69AF6E37-EAD1-4FBD-82F0-61CE3B35F943}	2014-09-12 11:15:07.263000000
126		716	2	AW00000126	{B03EFE01-3333-4805-9913-99323C143526}	2014-09-12 11:15:07.263000000
127		1328	1	AW00000127	{EF55103F-ACC7-4BFD-89B1-20A04845E706}	2014-09-12 11:15:07.263000000
128		1876	1	AW00000128	{03F73E74-8DE5-421E-B5AF-04B259268DD6}	2014-09-12 11:15:07.263000000
129		714	3	AW00000129	{E03DB34C-BF17-407D-9423-FA22DBFDD292}	2014-09-12 11:15:07.263000000
130		1330	4	AW00000130	{606ECDC2-6443-4E4B-897F-32D4C17AB894}	2014-09-12 11:15:07.263000000
131		1874	4	AW00000131	{ED0DF7CC-6234-4D60-8B81-315C019F5356}	2014-09-12 11:15:07.263000000
132		712	3	AW00000132	{7649E8AF-3DAB-43AA-B7DF-9776F84DFB71}	2014-09-12 11:15:07.263000000
133		978	4	AW00000133	{4F61574B-8353-42EC-825C-87896E6E16A4}	2014-09-12 11:15:07.263000000
134		1872	5	AW00000134	{FD0D8467-48D9-42B8-A4E6-DABC96F58925}	2014-09-12 11:15:07.263000000
135		710	5	AW00000135	{DFFD552F-30E0-488A-AC07-83C9A7B075C7}	2014-09-12 11:15:07.263000000
136		980	6	AW00000136	{84CD4767-F142-4D9D-9033-AD3ADE34BF74}	2014-09-12 11:15:07.263000000
137		418	6	AW00000137	{D6A1AEE7-25EF-4417-AB10-65BC21661864}	2014-09-12 11:15:07.263000000
138		708	6	AW00000138	{91B9EF4B-2FA8-4936-AC71-1FA1B3624D12}	2014-09-12 11:15:07.263000000
139		982	7	AW00000139	{23A1A3E2-16F0-40AA-87D4-F4AE97D12581}	2014-09-12 11:15:07.263000000
140		416	8	AW00000140	{01CD7E33-EDD0-46A9-8505-F3E85D9F21F4}	2014-09-12 11:15:07.263000000
141		706	9	AW00000141	{E0B29CC8-066D-4F7F-98C3-0F5136BB85D9}	2014-09-12 11:15:07.263000000
142		984	10	AW00000142	{B821D13F-E9DB-4A3B-87D0-7E867A161575}	2014-09-12 11:15:07.263000000
143		520	2	AW00000143	{95E93EFE-78E9-470C-B4A7-4DD6A5D0F14B}	2014-09-12 11:15:07.263000000
144		704	2	AW00000144	{53C1A4AC-2DE2-4AB5-808F-523BE758AD29}	2014-09-12 11:15:07.263000000
145		522	1	AW00000145	{FEC5609D-042B-4480-B1BA-55F2D4107327}	2014-09-12 11:15:07.263000000
146		518	1	AW00000146	{5475E9DD-98CA-4989-B7A2-3FC929BEEA12}	2014-09-12 11:15:07.263000000
147		702	3	AW00000147	{03836A0B-7AD8-4115-8D23-6EFA0D8DEEA1}	2014-09-12 11:15:07.263000000
148		524	3	AW00000148	{79355855-A002-4393-BB6E-36F90913FA4D}	2014-09-12 11:15:07.263000000
149		516	3	AW00000149	{BAA99D94-2FC2-4A1C-8B67-2C3210EB90C3}	2014-09-12 11:15:07.263000000
150		700	4	AW00000150	{285C5DD7-75D6-460D-97BA-AA86D86637C0}	2014-09-12 11:15:07.263000000
151		526	4	AW00000151	{7F2891F7-DD88-470B-95AE-CC9A7D732B1F}	2014-09-12 11:15:07.263000000
152		650	5	AW00000152	{E07B697E-74C1-4F52-818F-32531696F7AB}	2014-09-12 11:15:07.263000000
153		514	5	AW00000153	{10C2DA66-32A2-4C63-998F-9B18CDD6E3B0}	2014-09-12 11:15:07.263000000
154		626	6	AW00000154	{4F60F75E-B20A-4056-874C-B7F3BD33BF3F}	2014-09-12 11:15:07.263000000
155		648	6	AW00000155	{3B56CD66-5DDF-430C-AB41-3FF6A1836868}	2014-09-12 11:15:07.263000000
156		512	6	AW00000156	{CFFFAAFB-98DC-4392-84F9-FB3229F35265}	2014-09-12 11:15:07.263000000
157		628	7	AW00000157	{DA4968B5-6BA0-4478-BBDC-3A00E9A1B59E}	2014-09-12 11:15:07.263000000
158		646	8	AW00000158	{C48CFB9B-45A2-4DC2-B932-BA8C2572E833}	2014-09-12 11:15:07.263000000
159		456	9	AW00000159	{EB0F31C8-C2CF-46CD-8F92-C4059190A9C6}	2014-09-12 11:15:07.263000000
160		658	10	AW00000160	{B42D510D-3AE4-4911-88CF-8D90D6BD0922}	2014-09-12 11:15:07.263000000
161		820	2	AW00000161	{5A1817B3-6C90-4C17-ADF8-B30A06F92141}	2014-09-12 11:15:07.263000000
162		454	2	AW00000162	{F4D0EE10-E276-4A3D-8D3B-E1904195F1B8}	2014-09-12 11:15:07.263000000
163		660	1	AW00000163	{989F9F3A-7CB8-4083-8CDA-291C682BE73C}	2014-09-12 11:15:07.263000000
164		818	1	AW00000164	{5A323ACA-74A2-4CA0-AA3B-E1AE299AAD08}	2014-09-12 11:15:07.263000000
165		506	4	AW00000165	{3CDBD3EA-DA78-4F9A-8EEC-8DA4C050C817}	2014-09-12 11:15:07.263000000
166		662	4	AW00000166	{F644D9DC-4CED-49E8-8587-CE859E466DFA}	2014-09-12 11:15:07.263000000
167		816	4	AW00000167	{515D4A13-4E60-4D0C-8F22-BB89A9D312AD}	2014-09-12 11:15:07.263000000
168		504	4	AW00000168	{FCE18386-F492-4D4A-A6D2-FB7EF20C57FC}	2014-09-12 11:15:07.263000000
169		804	1	AW00000169	{2D6BBC35-BC19-4CB4-A61B-46899D3A4237}	2014-09-12 11:15:07.263000000
170		814	5	AW00000170	{1F8334E8-3DDC-4530-A1D2-E0BAB826476E}	2014-09-12 11:15:07.263000000
171		502	5	AW00000171	{3C40E926-090D-4A7A-9E9D-D9222AE910C5}	2014-09-12 11:15:07.263000000
172		806	6	AW00000172	{324C671D-DD10-4EE2-857A-767917ACC2A3}	2014-09-12 11:15:07.263000000
173		812	6	AW00000173	{FDC12E98-898B-4C22-972F-F0EBFBFCB7B0}	2014-09-12 11:15:07.263000000
174		500	6	AW00000174	{9C4DDEFA-AABD-4A51-AB90-998985FB7D2F}	2014-09-12 11:15:07.263000000
175		808	7	AW00000175	{66F2342A-7CC4-4F5F-A218-8791B21A9173}	2014-09-12 11:15:07.263000000
176		446	8	AW00000176	{10219F9C-BEF1-4CAC-A435-D75342C43153}	2014-09-12 11:15:07.263000000
177		688	9	AW00000177	{6ABC1437-87FF-49FE-8B91-9EEEEB4143D4}	2014-09-12 11:15:07.263000000
178		810	10	AW00000178	{05B8FB77-FC67-4279-AEBD-4162D21B9A11}	2014-09-12 11:15:07.263000000
179		444	2	AW00000179	{F7F8B200-1294-4419-9DAC-8194231AC9B7}	2014-09-12 11:15:07.263000000
180		686	3	AW00000180	{F7CFF29E-F164-424E-B005-BF8CF317AF27}	2014-09-12 11:15:07.263000000
181		1292	1	AW00000181	{3D3D4CD0-7F5D-4BD9-A589-08881095BC5A}	2014-09-12 11:15:07.263000000
182		442	1	AW00000182	{D3DA2FF4-51C0-4FCB-A936-1B910458D752}	2014-09-12 11:15:07.263000000
183		684	3	AW00000183	{B2051957-B411-44E1-BCA5-63FECB5368F2}	2014-09-12 11:15:07.263000000
184		1294	4	AW00000184	{A65C523A-498D-4314-A727-D17A8B2779F6}	2014-09-12 11:15:07.263000000
185		1196	4	AW00000185	{5014E91D-7B0E-495A-B429-FF915BE9D2FD}	2014-09-12 11:15:07.263000000
186		682	4	AW00000186	{48D3E26E-C051-4B24-A37F-A88F5294F25F}	2014-09-12 11:15:07.263000000
187		1296	4	AW00000187	{3329CE97-BB9F-4C36-9197-A6EEE803BD94}	2014-09-12 11:15:07.263000000
188		1194	5	AW00000188	{2AF36044-25F9-476C-961D-A8EFD29E2C4F}	2014-09-12 11:15:07.263000000
189		680	5	AW00000189	{3ED50D2B-A57B-4238-BB31-2F96996DB362}	2014-09-12 11:15:07.263000000
190		1298	6	AW00000190	{91154406-0118-4A11-BB1B-366EDFB5C97A}	2014-09-12 11:15:07.263000000
191		1192	6	AW00000191	{A2F63E12-1C66-41C2-AAC0-57D87F1861D9}	2014-09-12 11:15:07.263000000
192		678	6	AW00000192	{84401968-8977-4380-9B4E-D5149C8126C0}	2014-09-12 11:15:07.263000000
193		1300	7	AW00000193	{74CB0417-1626-4586-A8C8-6F0331B08C50}	2014-09-12 11:15:07.263000000
194		1190	8	AW00000194	{3941081B-24ED-44F1-8009-CD17693423A0}	2014-09-12 11:15:07.263000000
195		676	9	AW00000195	{CD4CC2C3-9FB4-4DAB-95CC-A054B1171786}	2014-09-12 11:15:07.263000000
196		1302	10	AW00000196	{5F0EB2D3-4691-4F71-8E9B-A3EACFA4A1D5}	2014-09-12 11:15:07.263000000
197		1188	3	AW00000197	{47B64828-BC4C-4940-AA23-92006BF0D7F1}	2014-09-12 11:15:07.263000000
198		452	3	AW00000198	{B17DE285-DF9A-487B-8773-75844A101CD0}	2014-09-12 11:15:07.263000000
199		1304	1	AW00000199	{F0CD52D1-B838-451E-B015-5414AB7D9154}	2014-09-12 11:15:07.263000000
200		1186	1	AW00000200	{7C96C878-A038-4B2F-825F-016C922D6407}	2014-09-12 11:15:07.263000000
201		450	4	AW00000201	{FF8EB66D-37D8-46FB-B6E2-30A1FAC37947}	2014-09-12 11:15:07.263000000
202		1306	4	AW00000202	{E50D76BB-E3F7-419F-A6D2-20061538FCEA}	2014-09-12 11:15:07.263000000
203		1184	4	AW00000203	{B05AAA08-ABC9-41E1-B113-65347A2EE406}	2014-09-12 11:15:07.263000000
204		448	4	AW00000204	{C807870F-FA5D-44CB-B373-47ECAC52C1D8}	2014-09-12 11:15:07.263000000
205		1404	4	AW00000205	{9DB0BD27-5CE6-4F6D-8C90-A85422B86060}	2014-09-12 11:15:07.263000000
206		1182	5	AW00000206	{F0B3A736-DD1D-4412-AF94-083990D01965}	2014-09-12 11:15:07.263000000
207		414	5	AW00000207	{CA07B43C-6FB2-4160-B1AC-FAAEA2A1CCF1}	2014-09-12 11:15:07.263000000
208		1406	6	AW00000208	{6005E7A8-0101-4BE2-B8C1-F4AD936E496F}	2014-09-12 11:15:07.263000000
209		1180	6	AW00000209	{E5A50573-0D83-4200-A80C-9F690AF69FCC}	2014-09-12 11:15:07.263000000
210		412	6	AW00000210	{FF748558-EA94-4C67-A764-D1480B0F8548}	2014-09-12 11:15:07.263000000
211		1408	7	AW00000211	{98158631-9D58-4222-BCBD-CB0B90CBCE17}	2014-09-12 11:15:07.263000000
212		1178	8	AW00000212	{4DB27C1B-60CE-4060-B84D-2F83F7A04C4A}	2014-09-12 11:15:07.263000000
213		410	9	AW00000213	{374EACA4-B406-4D8E-B122-184EFC4122FA}	2014-09-12 11:15:07.263000000
214		1410	10	AW00000214	{402E4D5F-27C3-4197-87E8-32AA42E41BB6}	2014-09-12 11:15:07.263000000
215		1176	2	AW00000215	{3C8FDA7C-6E91-4779-A45E-234774092C78}	2014-09-12 11:15:07.263000000
216		544	2	AW00000216	{4F58A074-EA37-49F8-B0C1-FDC3E0A08677}	2014-09-12 11:15:07.263000000
217		1412	1	AW00000217	{5CFC3A75-DDC6-4C65-B4C3-15BF96C92983}	2014-09-12 11:15:07.263000000
218		1174	1	AW00000218	{3C098480-0D9B-409C-8156-C7610415AC5B}	2014-09-12 11:15:07.263000000
219		1172	3	AW00000219	{D39CCCE3-C4A6-441D-8A3C-96507627746D}	2014-09-12 11:15:07.263000000
220		542	3	AW00000220	{81305A48-9F6E-4415-B7AA-488BA04A8F7E}	2014-09-12 11:15:07.263000000
221		1414	4	AW00000221	{98EA497E-45D0-4C54-821A-4FDD9A751095}	2014-09-12 11:15:07.263000000
222		1170	3	AW00000222	{3DB84B19-4063-4EC2-B1B4-317DEE133A25}	2014-09-12 11:15:07.263000000
223		1158	3	AW00000223	{994837FE-10A8-47DF-B7B8-86C4E6932FD0}	2014-09-12 11:15:07.263000000
224		1416	5	AW00000224	{8B943679-47D7-48F4-BBB9-1020A2F634CD}	2014-09-12 11:15:07.263000000
225		1168	5	AW00000225	{AD085784-02A0-4A02-B79C-446A9F8F7EBF}	2014-09-12 11:15:07.263000000
226		1156	6	AW00000226	{CF860E9B-816A-406E-A64A-7965772D5487}	2014-09-12 11:15:07.263000000
227		1418	6	AW00000227	{1FFA0236-84EE-415A-BE61-94CE863715EA}	2014-09-12 11:15:07.263000000
228		1166	6	AW00000228	{C751DD7E-51D9-4D2D-AEED-C818EEE56CEB}	2014-09-12 11:15:07.263000000
229		1154	7	AW00000229	{25B9F9FC-40B0-463F-B6B9-B345E7B46874}	2014-09-12 11:15:07.263000000
230		1420	8	AW00000230	{6AC62AD2-FF1F-4151-B2A2-969847A7BAF1}	2014-09-12 11:15:07.263000000
231		550	9	AW00000231	{0AC6FEF1-C8D5-46F7-8E4C-FE522A0E4917}	2014-09-12 11:15:07.263000000
232		1152	10	AW00000232	{AA451BD5-FFC2-436C-A295-81B350A5B899}	2014-09-12 11:15:07.263000000
233		1422	2	AW00000233	{4E10867D-98DA-4CCC-ADF2-92A3EDB6E7C1}	2014-09-12 11:15:07.263000000
234		548	2	AW00000234	{60552ADB-643C-461A-9DFD-57029760B59A}	2014-09-12 11:15:07.263000000
235		1150	1	AW00000235	{A4DF6D50-5068-4FA9-B4CA-A3195EB29BB6}	2014-09-12 11:15:07.263000000
236		1424	1	AW00000236	{21801FB2-6EA6-4FE5-9444-7E09E8BA907C}	2014-09-12 11:15:07.263000000
