279	2011-06-21 00:00:00	USD	DEM	1.9271	1.9266	2011-06-21 00:00:00
280	2011-06-21 00:00:00	USD	EUR	0.9852	0.9848	2011-06-21 00:00:00
281	2011-06-21 00:00:00	USD	FRF	6.4633	6.4631	2011-06-21 00:00:00
282	2011-06-21 00:00:00	USD	GBP	0.6211	0.6201	2011-06-21 00:00:00
283	2011-06-21 00:00:00	USD	JPY	102.43	102.398	2011-06-21 00:00:00
284	2011-06-21 00:00:00	USD	MXN	9.3499	9.3439	2011-06-21 00:00:00
285	2011-06-21 00:00:00	USD	SAR	3.7505	3.7503	2011-06-21 00:00:00
286	2011-06-21 00:00:00	USD	VEB	638.5	638.46	2011-06-21 00:00:00
287	2011-06-22 00:00:00	USD	ARS	1	1.0004	2011-06-22 00:00:00
288	2011-06-22 00:00:00	USD	AUD	1.5736	1.5739	2011-06-22 00:00:00
289	2011-06-22 00:00:00	USD	BRL	1.9239	1.927	2011-06-22 00:00:00
290	2011-06-22 00:00:00	USD	CAD	1.475	1.4793	2011-06-22 00:00:00
291	2011-06-22 00:00:00	USD	CNY	8.237	8.2373	2011-06-22 00:00:00
292	2011-06-22 00:00:00	USD	DEM	1.9128	1.9135	2011-06-22 00:00:00
293	2011-06-22 00:00:00	USD	EUR	0.9779	0.9782	2011-06-22 00:00:00
294	2011-06-22 00:00:00	USD	FRF	6.4151	6.4154	2011-06-22 00:00:00
295	2011-06-22 00:00:00	USD	GBP	0.6159	0.6163	2011-06-22 00:00:00
296	2011-06-22 00:00:00	USD	JPY	102.8	102.849	2011-06-22 00:00:00
297	2011-06-22 00:00:00	USD	MXN	9.4649	9.4749	2011-06-22 00:00:00
298	2011-06-22 00:00:00	USD	SAR	3.7505	3.758	2011-06-22 00:00:00
299	2011-06-22 00:00:00	USD	VEB	638.5	638.57	2011-06-22 00:00:00
300	2011-06-23 00:00:00	USD	ARS	1	0.999	2011-06-23 00:00:00
301	2011-06-23 00:00:00	USD	AUD	1.5686	1.5685	2011-06-23 00:00:00
302	2011-06-23 00:00:00	USD	BRL	1.866	1.865	2011-06-23 00:00:00
303	2011-06-23 00:00:00	USD	CAD	1.4785	1.4717	2011-06-23 00:00:00
304	2011-06-23 00:00:00	USD	CNY	8.237	8.2368	2011-06-23 00:00:00
305	2011-06-23 00:00:00	USD	DEM	1.9085	1.9079	2011-06-23 00:00:00
306	2011-06-23 00:00:00	USD	EUR	0.9758	0.9754	2011-06-23 00:00:00
307	2011-06-23 00:00:00	USD	FRF	6.4008	6.4002	2011-06-23 00:00:00
308	2011-06-23 00:00:00	USD	GBP	0.6149	0.614	2011-06-23 00:00:00
309	2011-06-23 00:00:00	USD	JPY	102.815	102.77	2011-06-23 00:00:00
310	2011-06-23 00:00:00	USD	MXN	9.4619	9.461	2011-06-23 00:00:00
311	2011-06-23 00:00:00	USD	SAR	3.7507	3.7458	2011-06-23 00:00:00
312	2011-06-23 00:00:00	USD	VEB	642.0099	642	2011-06-23 00:00:00
313	2011-06-24 00:00:00	USD	ARS	1	1	2011-06-24 00:00:00
314	2011-06-24 00:00:00	USD	AUD	1.5649	1.5653	2011-06-24 00:00:00
315	2011-06-24 00:00:00	USD	BRL	1.868	1.87	2011-06-24 00:00:00
316	2011-06-24 00:00:00	USD	CAD	1.4757	1.4832	2011-06-24 00:00:00
