5		775	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
2737		776	2010-09-15 00:00:00		EA 	0	1.00	2010-09-01 00:00:00
2362		777	2010-08-05 00:00:00		EA 	0	1.00	2010-07-22 00:00:00
1264		778	2010-06-09 00:00:00		EA 	0	1.00	2010-05-26 00:00:00
1642		779	2010-06-19 00:00:00		EA 	0	1.00	2010-06-05 00:00:00
393		780	2010-03-18 00:00:00		EA 	0	1.00	2010-03-04 00:00:00
52		781	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
3217		782	2010-12-23 00:00:00		EA 	0	1.00	2010-12-09 00:00:00
808		783	2010-05-26 00:00:00		EA 	0	1.00	2010-05-12 00:00:00
2049		784	2010-07-08 00:00:00		EA 	0	1.00	2010-06-24 00:00:00
4		785	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
2736		786	2010-09-15 00:00:00		EA 	0	1.00	2010-09-01 00:00:00
2361		787	2010-08-05 00:00:00		EA 	0	1.00	2010-07-22 00:00:00
1263		788	2010-06-09 00:00:00		EA 	0	1.00	2010-05-26 00:00:00
3247		789	2010-12-23 00:00:00		EA 	0	1.00	2010-12-09 00:00:00
2761		790	2010-09-15 00:00:00		EA 	0	1.00	2010-09-01 00:00:00
2396		791	2010-08-05 00:00:00		EA 	0	1.00	2010-07-22 00:00:00
3089		792	2010-12-15 00:00:00		EA 	0	1.00	2010-12-01 00:00:00
2739		793	2010-09-15 00:00:00		EA 	0	1.00	2010-09-01 00:00:00
2364		794	2010-08-05 00:00:00		EA 	0	1.00	2010-07-22 00:00:00
1266		795	2010-06-09 00:00:00		EA 	0	1.00	2010-05-26 00:00:00
482		796	2010-03-18 00:00:00		EA 	0	1.00	2010-03-04 00:00:00
1024		797	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	0	1.00	2010-07-25 00:00:00
783		797	2010-07-26 00:00:00		EA 	0	1.00	2010-07-12 00:00:00
2333		798	2010-08-05 00:00:00		EA 	0	1.00	2010-07-22 00:00:00
1240		799	2010-06-09 00:00:00		EA 	0	1.00	2010-05-26 00:00:00
450		800	2010-03-18 00:00:00		EA 	0	1.00	2010-03-04 00:00:00
92		801	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
1303		953	2010-06-09 00:00:00		EA 	0	1.00	2010-05-26 00:00:00
1699		954	2010-06-19 00:00:00		EA 	0	1.00	2010-06-05 00:00:00
3060		955	2010-12-15 00:00:00		EA 	0	1.00	2010-12-01 00:00:00
3326		956	2010-12-23 00:00:00		EA 	0	1.00	2010-12-09 00:00:00
2107		957	2010-07-08 00:00:00		EA 	0	1.00	2010-06-24 00:00:00
2800		958	2010-09-15 00:00:00		EA 	0	1.00	2010-09-01 00:00:00
1778		959	2010-06-19 00:00:00		EA 	0	1.00	2010-06-05 00:00:00
3102		960	2010-12-15 00:00:00		EA 	0	1.00	2010-12-01 00:00:00
2027		961	2010-07-08 00:00:00		EA 	0	1.00	2010-06-24 00:00:00
1698		962	2010-06-19 00:00:00		EA 	0	1.00	2010-06-05 00:00:00
3059		963	2010-12-15 00:00:00		EA 	0	1.00	2010-12-01 00:00:00
879		964	2010-05-26 00:00:00		EA 	0	1.00	2010-05-12 00:00:00
1789		965	2010-06-19 00:00:00		EA 	0	1.00	2010-06-05 00:00:00
3037		966	2010-12-15 00:00:00		EA 	0	1.00	2010-12-01 00:00:00
3304		967	2010-12-23 00:00:00		EA 	0	1.00	2010-12-09 00:00:00
2801		968	2010-09-15 00:00:00		EA 	0	1.00	2010-09-01 00:00:00
1779		969	2010-06-19 00:00:00		EA 	0	1.00	2010-06-05 00:00:00
419		970	2010-03-18 00:00:00		EA 	0	1.00	2010-03-04 00:00:00
73		971	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
1071		972	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	0	1.00	2010-07-25 00:00:00
867		972	2010-07-26 00:00:00		EA 	0	1.00	2010-07-12 00:00:00
2993		973	2010-12-15 00:00:00		EA 	0	1.00	2010-12-01 00:00:00
33		974	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
829		975	2010-05-26 00:00:00		EA 	0	1.00	2010-05-12 00:00:00
2073		976	2010-07-08 00:00:00		EA 	0	1.00	2010-06-24 00:00:00
103		977	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
1668		978	2010-06-19 00:00:00		EA 	0	1.00	2010-06-05 00:00:00
3036		979	2010-12-15 00:00:00		EA 	0	1.00	2010-12-01 00:00:00
1641		980	2010-06-19 00:00:00		EA 	0	1.00	2010-06-05 00:00:00
392		981	2010-03-18 00:00:00		EA 	0	1.00	2010-03-04 00:00:00
51		982	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
850		983	2010-05-26 00:00:00		EA 	0	1.00	2010-05-12 00:00:00
1194		984	2010-06-09 00:00:00		EA 	0	1.00	2010-05-26 00:00:00
3016		985	2010-12-15 00:00:00		EA 	0	1.00	2010-12-01 00:00:00
3280		986	2010-12-23 00:00:00		EA 	0	1.00	2010-12-09 00:00:00
2782		987	2010-09-15 00:00:00		EA 	0	1.00	2010-09-01 00:00:00
2422		988	2010-08-05 00:00:00		EA 	0	1.00	2010-07-22 00:00:00
3		989	2010-03-04 00:00:00		EA 	0	1.00	2010-02-18 00:00:00
2735		990	2010-09-15 00:00:00		EA 	0	1.00	2010-09-01 00:00:00
2360		991	2010-08-05 00:00:00		EA 	0	1.00	2010-07-22 00:00:00
1262		992	2010-06-09 00:00:00		EA 	0	1.00	2010-05-26 00:00:00
481		993	2010-03-18 00:00:00		EA 	0	1.00	2010-03-04 00:00:00
809		997	2010-05-26 00:00:00		EA 	0	1.00	2010-05-12 00:00:00
2050		998	2010-07-08 00:00:00		EA 	0	1.00	2010-06-24 00:00:00
1938		999	2010-06-19 00:00:00	2010-08-18 00:00:00	EA 	0	1.00	2010-08-18 00:00:00
1731		999	2010-08-19 00:00:00		EA 	0	1.00	2010-08-05 00:00:00
2000	3	2	2010-07-08 00:00:00		EA 	3	10.00	2010-06-24 00:00:00
1657	3	461	2010-06-19 00:00:00		EA 	3	1.00	2010-06-05 00:00:00
389	3	504	2010-03-18 00:00:00		EA 	3	2.00	2010-03-04 00:00:00
805	3	505	2010-05-26 00:00:00		EA 	3	2.00	2010-05-12 00:00:00
2433	316	486	2010-08-05 00:00:00		EA 	4	1.00	2010-07-22 00:00:00
1290	324	486	2010-06-09 00:00:00		EA 	3	1.00	2010-05-26 00:00:00
875	327	483	2010-05-26 00:00:00		EA 	3	1.00	2010-05-12 00:00:00
3337	328	482	2010-12-23 00:00:00		EA 	3	1.00	2010-12-09 00:00:00
2806	329	482	2010-09-15 00:00:00		EA 	3	1.00	2010-09-01 00:00:00
2432	330	482	2010-08-05 00:00:00		EA 	3	1.00	2010-07-22 00:00:00
1289	331	482	2010-06-09 00:00:00		EA 	4	1.00	2010-05-26 00:00:00
492	350	486	2010-03-18 00:00:00		EA 	4	1.00	2010-03-04 00:00:00
876	398	487	2010-05-26 00:00:00		EA 	3	1.00	2010-05-12 00:00:00
3338	399	485	2010-12-23 00:00:00		EA 	3	1.00	2010-12-09 00:00:00
543	400	523	2010-03-18 00:00:00		EA 	3	1.00	2010-03-04 00:00:00
2162	400	525	2010-07-08 00:00:00		EA 	3	1.00	2010-06-24 00:00:00
935	401	524	2010-05-26 00:00:00		EA 	3	1.00	2010-05-12 00:00:00
2487	401	526	2010-08-05 00:00:00		EA 	3	1.00	2010-07-22 00:00:00
2327	514	497	2010-08-05 00:00:00		EA 	2	4.00	2010-07-22 00:00:00
3138	514	528	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
1830	514	530	2010-06-19 00:00:00		EA 	2	1.00	2010-06-05 00:00:00
3135	514	908	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
1219	515	497	2010-06-09 00:00:00		EA 	2	4.00	2010-05-26 00:00:00
3400	515	528	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
3140	515	530	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
2858	515	909	2010-09-15 00:00:00		EA 	2	1.00	2010-09-01 00:00:00
386	516	497	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
2862	516	528	2010-09-15 00:00:00		EA 	2	1.00	2010-09-01 00:00:00
3402	516	530	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
1357	516	910	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
28	517	497	2010-03-04 00:00:00		EA 	2	4.00	2010-02-18 00:00:00
2489	517	528	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
2864	517	530	2010-09-15 00:00:00		EA 	2	1.00	2010-09-01 00:00:00
348	517	911	2010-03-04 00:00:00	2010-05-03 00:00:00	EA 	1	2.00	2010-05-03 00:00:00
140	517	911	2010-05-04 00:00:00		EA 	2	1.00	2010-04-20 00:00:00
1032	518	497	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	5.00	2010-07-25 00:00:00
803	518	497	2010-07-26 00:00:00		EA 	2	4.00	2010-07-12 00:00:00
1360	518	528	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
2491	518	530	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
2161	518	912	2010-07-08 00:00:00		EA 	2	1.00	2010-06-24 00:00:00
2022	519	497	2010-07-08 00:00:00		EA 	2	4.00	2010-06-24 00:00:00
546	519	528	2010-03-18 00:00:00		EA 	2	1.00	2010-03-04 00:00:00
1362	519	530	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
3136	519	913	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
1660	520	497	2010-06-19 00:00:00		EA 	2	4.00	2010-06-05 00:00:00
144	520	528	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
548	520	530	2010-03-18 00:00:00		EA 	2	1.00	2010-03-04 00:00:00
2859	520	914	2010-09-15 00:00:00		EA 	2	1.00	2010-09-01 00:00:00
3012	521	497	2010-12-15 00:00:00		EA 	2	4.00	2010-12-01 00:00:00
938	521	528	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
146	521	530	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1358	521	915	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
3239	522	497	2010-12-23 00:00:00		EA 	2	4.00	2010-12-09 00:00:00
2165	522	528	2010-07-08 00:00:00		EA 	2	1.00	2010-06-24 00:00:00
1124	522	530	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
940	522	530	2010-07-26 00:00:00		EA 	2	1.00	2010-07-12 00:00:00
141	522	916	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1288	529	477	2010-06-09 00:00:00		EA 	3	1.00	2010-05-26 00:00:00
2094	531	487	2010-07-08 00:00:00		EA 	4	1.00	2010-06-24 00:00:00
1956	532	484	2010-06-19 00:00:00	2010-08-18 00:00:00	EA 	2	2.00	2010-08-18 00:00:00
1769	532	484	2010-08-19 00:00:00		EA 	3	1.00	2010-08-05 00:00:00
100	533	478	2010-03-04 00:00:00		EA 	3	1.00	2010-02-18 00:00:00
491	534	482	2010-03-18 00:00:00		EA 	3	1.00	2010-03-04 00:00:00
1445	680	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1881	680	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3453	680	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2541	680	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3190	680	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
1617	680	492	2010-06-09 00:00:00	2010-08-08 00:00:00	OZ 	1	9.00	2010-08-08 00:00:00
1446	680	492	2010-08-09 00:00:00		OZ 	2	8.00	2010-07-26 00:00:00
626	680	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
987	680	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
220	680	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
219	680	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
776	706	324	2010-03-18 00:00:00		EA 	2	2.00	2010-03-04 00:00:00
1999	706	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3482	706	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2709	706	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3215	706	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
777	706	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
778	706	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
1190	706	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
779	706	534	2010-05-06 00:00:00		EA 	2	1.00	2010-04-22 00:00:00
360	706	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1453	717	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1887	717	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3459	717	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2547	717	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3196	717	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
771	717	493	2010-03-18 00:00:00	2010-05-17 00:00:00	OZ 	1	9.00	2010-05-17 00:00:00
636	717	493	2010-05-18 00:00:00		OZ 	2	8.00	2010-05-04 00:00:00
637	717	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
993	717	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
232	717	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
231	717	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1449	718	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1883	718	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3455	718	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2689	718	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
2543	718	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
3192	718	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
628	718	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
629	718	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
989	718	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
224	718	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
223	718	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1450	719	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1884	719	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3456	719	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2544	719	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3193	719	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
770	719	493	2010-03-18 00:00:00	2010-05-17 00:00:00	OZ 	1	9.00	2010-05-17 00:00:00
630	719	493	2010-05-18 00:00:00		OZ 	2	8.00	2010-05-04 00:00:00
631	719	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
990	719	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
226	719	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
225	719	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1451	720	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1885	720	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3457	720	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2545	720	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3194	720	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
632	720	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
633	720	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
1167	720	533	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
991	720	533	2010-07-26 00:00:00		EA 	2	1.00	2010-07-12 00:00:00
228	720	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
227	720	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1452	721	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1886	721	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3458	721	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2546	721	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3195	721	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
634	721	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
635	721	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
992	721	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
230	721	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
229	721	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1409	722	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1860	722	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3432	722	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2520	722	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3169	722	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
1411	722	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
585	722	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
1151	722	533	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
966	722	533	2010-07-26 00:00:00		EA 	2	1.00	2010-07-12 00:00:00
195	722	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1410	722	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
1412	723	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1861	723	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3433	723	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2521	723	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3170	723	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
1414	723	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
586	723	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
967	723	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
196	723	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1413	723	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
1602	724	324	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	3.00	2010-08-08 00:00:00
1415	724	324	2010-08-09 00:00:00		EA 	2	2.00	2010-07-26 00:00:00
1862	724	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3434	724	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2522	724	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3171	724	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
1417	724	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
587	724	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
968	724	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
197	724	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1416	724	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
1418	725	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1863	725	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3435	725	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2675	725	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
2523	725	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
3172	725	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
588	725	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
589	725	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
969	725	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
198	725	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1419	725	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
1420	726	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1864	726	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3436	726	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2524	726	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3173	726	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
766	726	493	2010-03-18 00:00:00	2010-05-17 00:00:00	OZ 	1	9.00	2010-05-17 00:00:00
590	726	493	2010-05-18 00:00:00		OZ 	2	8.00	2010-05-04 00:00:00
591	726	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
970	726	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
199	726	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1421	726	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
1422	727	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1865	727	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3437	727	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2525	727	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3174	727	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
592	727	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
593	727	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
1152	727	533	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
971	727	533	2010-07-26 00:00:00		EA 	2	1.00	2010-07-12 00:00:00
200	727	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1423	727	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
1603	728	324	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	3.00	2010-08-08 00:00:00
1424	728	324	2010-08-09 00:00:00		EA 	2	2.00	2010-07-26 00:00:00
1866	728	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3438	728	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2526	728	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
3175	728	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
594	728	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
595	728	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
972	728	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
201	728	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
1425	728	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
1426	729	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
1867	729	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
3439	729	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
2676	729	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
2527	729	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
3176	729	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
596	729	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
597	729	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
